GSUID,spectrum_id,spectral_entropy,peak_density,fractal_complexity,variance_stability,symmetry_complexity_score,cross_modal_complexity,overall_complexity_index
27184350b1a81450f0fa07e2203e45c6b012e276,SPC-000586,7.508872777015726,0.002379819133745835,0.02499999999999991,0.4626203110170056,0.7142857142857143,0.7517502979758747,0.8039235594538319
275ad1a400384ce01703991822cbbf94e0354961,SPC-000236,7.106082606978594,0.0014278914802475012,0.03600000000000003,0.30533741817678695,0.0,0.005022382553085987,0.47638718305690575
279e5aec2c6cc3d9b0aabfe4f14055e4331b04ba,SPC-000407,7.429877791152728,0.0019038553069966682,0.040000000000000036,0.40589244537319774,0.4285714285714286,0.4498148130333473,0.7071040494308705
279ec94bf2911095c684dbf0c6571582e7c4a222,SPC-001170,7.335004958349956,0.0019038553069966682,0.0129999999999999,0.3675460368008809,0.7142857142857143,0.7327501645254397,0.7170788236168497
279ecffbdfa45039de08639f0f03b788a406c852,SPC-000272,7.173392858361245,0.0019038553069966682,0.1359999999999999,0.5327199425378624,0.0,0.018973445200547032,0.5749342038626539
27d22a499a51e5a0db63f414ee350754bba408c7,SPC-000065,7.1949821868524,0.0019038553069966682,0.03499999999999992,0.46565851466248875,0.0,0.004882871926611361,0.5423356753084873
2836ba5bbb9b0882f8a661bc83c1c31ffebc86c9,SPC-001511,7.153398055204969,0.002379819133745835,0.08000000000000007,0.30143879257275946,0.8571428571428572,0.8665680307784602,0.6841067779914559
2862dc143dfd85e1539dcb7fb41331d90dd26086,SPC-000945,7.235020117017424,0.0009519276534983341,0.10499999999999998,0.37774500847998005,0.5714285714285714,0.5914270095406978,0.6767039507811008
28915b321dfbf7eba14460969784c31b2191af06,SPC-000034,7.410523898899971,0.002379819133745835,0.020000000000000018,0.4727963513775376,0.0,0.002790212529492215,0.618961100087248
28a34b144c6e6e884680f16314f7947458fa09f4,SPC-000687,6.870027560850058,0.0014278914802475012,0.026000000000000023,0.4050540690466308,0.5714285714285714,0.5513083328095014,0.5278533133955843
28a59dd6410f05717a62c5e6d4175ec4c1a0bc9f,SPC-000429,6.653497802545225,0.0019038553069966682,0.026999999999999913,0.2786571547619845,0.4285714285714286,0.4015812069207558,0.3922589645135436
28a66aa5b75e0a89e71f19343f57ad244522b5dc,SPC-000801,6.97350738230643,0.0019038553069966682,0.10099999999999998,0.3584741028677832,0.5714285714285714,0.570021078205874,0.57569569824941
28c4ee8df7efb07d011259424a86ec2cc72111e5,SPC-001298,7.368737177602039,0.0019038553069966682,0.06000000000000005,0.416371257041286,0.7142857142857143,0.7426685947127729,0.7519989453827425
293dff843097d7aa98bce83f95c8c9f625ca848b,SPC-001752,7.285391050618571,0.0019038553069966682,0.040999999999999925,0.4812282494551518,0.2857142857142857,0.2961169269952643,0.6402170325935093
29615adc9daeeb42deeec20ba487928547faa66f,SPC-001285,7.38785342646718,0.0014278914802475012,0.004999999999999893,0.43476038520888216,0.7142857142857143,0.7369004530102552,0.7484552098941386
29658ae8abe3e3c5c3e003886f0c0106f439b914,SPC-000733,6.627280848024912,0.0014278914802475012,0.07600000000000007,0.40938669559697827,0.5714285714285714,0.53893200928701,0.452823274995782
297834b51bc1d9adfe4117edc8d53739dfd0c14e,SPC-000271,7.411380763155605,0.0014278914802475012,0.09000000000000008,0.4085863877663773,0.0,0.012555956382714967,0.6241568969131481
298ff540cc380d5c97325d505d402379943ea909,SPC-000628,7.173132160422588,0.002379819133745835,0.03499999999999992,0.3333892605954013,0.7142857142857143,0.7196887015592774,0.656309704196531
29cf3468192bee7b9f4d09e4b09391ec3357e884,SPC-000920,7.44982011862046,0.0009519276534983341,0.05400000000000005,0.41061652405936655,0.5714285714285714,0.6014359006135709,0.749019172084074
2a0915f141369ce553f40ee5cedf52d48233a067,SPC-001468,6.401593717203714,0.00047596382674916705,0.020000000000000018,0.3814479399164856,0.8571428571428572,0.7682962267492249,0.4093997604887471
2a0cf7dee039e815f3e1d3f6a4689a92858c73a1,SPC-000521,7.341078378820452,0.002379819133745835,0.06699999999999995,0.34620512077861215,0.7142857142857143,0.7408889574226991,0.728981286097018
2a6e0f81b8465396e9dc238ec1544af409cd39a2,SPC-001272,6.723588147257028,0.03331746787244169,1.0,0.179215030393494,0.7142857142857143,0.8095191940325354,0.7119310501191719
2a712e5d35b9c7503e280eeeec3a62603b33b853,SPC-000533,7.069749669384665,0.0009519276534983341,0.20799999999999996,0.3609404561201315,0.7142857142857143,0.7335219284456661,0.6694895021483649
2ab7d8ff9e49c22a5a27f8c72c2d884d5c589905,SPC-000080,6.968517667544043,0.0014278914802475012,0.008000000000000007,0.33979374028879505,0.0,0.0011160850117968861,0.4258153097828241
2b0c115b736ba40b925c03b8ec77deecf0a72d92,SPC-000526,7.283837626236981,0.03046168491194669,0.6759999999999999,0.5405852760124745,0.7142857142857143,0.8201468623365953,0.9082822627160035
2b17481a7aeaa7cd44634f15f562b4883817f6c5,SPC-000751,6.5553414701805535,0.00047596382674916705,0.262,0.3325330511234438,0.5714285714285714,0.5591459528562818,0.4590592761699925
2b1ded0baefb6da8f83bd01aa961d7faab16c60c,SPC-000088,7.199166275158909,0.0014278914802475012,0.016999999999999904,0.24684060038178574,0.0,0.0023716806500683673,0.49329103824037324
2b4c56262a525679d75c9200a6e7c44b228c8dd8,SPC-000328,7.262347038014477,0.0009519276534983341,0.040000000000000036,0.278952423190716,0.4285714285714286,0.43979810432302696,0.6190487100334982
2c076d508dfed545016ac3c479afab833027b9a7,SPC-001555,6.964282301929898,0.002379819133745835,0.16599999999999993,0.39464816491271415,0.1428571428571429,0.16195753355025447,0.5070966734561148
2c23651005c251b0624785837b2f5e4a5ff5aec5,SPC-001184,6.940827811929652,0.0009519276534983341,0.0040000000000000036,0.29879014508097396,0.7142857142857143,0.6922146398592604,0.5557282873261743
2c36e9a4dc3801d5e8d0b6326e3aa36752f927eb,SPC-000038,7.044143151259166,0.0014278914802475012,0.016000000000000014,0.30694536673703077,0.0,0.0022321700235937722,0.44876530905103956
2c622884152c5d928e93e8e4aa2dfe60a4062a69,SPC-001607,6.5915160277986375,0.0009519276534983341,0.14100000000000001,0.5351216824564199,0.2857142857142857,0.28241000703452723,0.4232036058394122
2d761a2ea426d1dc191976afcf297a0a630aad60,SPC-000766,7.463985341523122,0.002379819133745835,0.02499999999999991,0.3893457441140233,0.5714285714285714,0.5985193490865517,0.7421587426488957
2d9b739f329885a644ac834255f52d6817779052,SPC-001531,7.348887748146612,0.0019038553069966682,0.02400000000000002,0.3115262503851225,0.8571428571428572,0.8821321981515545,0.743253674282407
2dfd61c800f82d231ccc07e029c7afb81a8b5566,SPC-000787,6.883728246855712,0.0014278914802475012,0.06099999999999994,0.49495827549811844,0.5714285714285714,0.5572834283291304,0.5608920578103023
2e1d88211b75df01bbf4f8b3ed638043226a473a,SPC-000889,6.946050573062466,0.0009519276534983341,0.014999999999999902,0.3893811571171194,0.5714285714285714,0.5558342976669892,0.5495711248352109
2e4c7e0e444c14be23b47f8e9b98540462732d50,SPC-001641,7.093503900833344,0.0009519276534983341,0.02200000000000002,0.35319102221557125,0.2857142857142857,0.2858175689553997,0.5380200447875723
2e9e7747f860e5de14a1ed29a64f20e0e2926ff3,SPC-001490,6.986867216359869,0.0009519276534983341,0.0020000000000000018,0.313368773374046,0.8571428571428572,0.8357723547809071,0.6050891986926789
2ec0b757f2eae8edba0c762faffe700b9bdddcf0,SPC-001188,6.9227804925705065,0.0014278914802475012,0.010000000000000009,0.48807832762446046,0.7142857142857143,0.691253280168121,0.5903547164629872
2f039da054053c6f05890509f04519d29fb6ec54,SPC-000595,6.270724986736596,0.0014278914802475012,0.06099999999999994,0.5923393444000552,0.7142857142857143,0.6333906991789634,0.386399501348184
2f0c7107bb73bddb484a630c9b1038956213701d,SPC-000981,6.952744527385141,0.0009519276534983341,0.026000000000000023,0.3225847488567772,0.2857142857142857,0.28076491764074607,0.48102344762123356
2f5347f5503023a5fb7658efee0223537341af13,SPC-000109,7.266324408698216,0.035221323179438366,0.94,0.46404454329560746,0.0,0.13113998888613398,0.8052710273089377
2f7de7f8272b232fdd9883ea4def0ee722e6928e,SPC-000605,6.72222141204279,0.0014278914802475012,0.08600000000000008,0.48199263905003126,0.7142857142857143,0.6818702856590533,0.5354270644336954
2ff549e502fb063882e1475916d04a946c24a984,SPC-000718,7.302041115143462,0.0019038553069966682,0.06499999999999995,0.27823909271658137,0.5714285714285714,0.591189522444866,0.6699509333158757
302ba64b40c504c218a8009f20ae503d288b8902,SPC-000634,6.698375378795811,0.0019038553069966682,0.040999999999999925,0.5539516007614802,0.7142857142857143,0.6732160395839669,0.5299730350263416
3041ecc27793e0283ce835198724398815738ee2,SPC-001591,6.91052615725202,0.035221323179438366,0.998,0.17682243844952553,0.1428571428571429,0.27695901000272044,0.6597039272415457
308bd598fae632505137ea57b6055dfb4c3ddc32,SPC-001337,7.301099176143433,0.0019038553069966682,0.06899999999999995,0.41556338767282275,0.7142857142857143,0.7371840332389152,0.7293784002179307
30a39e3d2cf093a7c087593ff86d98e07f819503,SPC-000802,6.575528057082255,0.0009519276534983341,0.08600000000000008,0.4460262733293481,0.5714285714285714,0.5362013645310592,0.4441401615390088
30c7099d54d337ce026497ad58ad70814a4fabb4,SPC-001774,7.016170786653923,0.0014278914802475012,0.28600000000000003,0.45831749031494357,0.2857142857142857,0.31956586257143876,0.6008556462349917
314391979e07daf3b1bef2852d02a6ca1fca1546,SPC-000417,6.823794325700014,0.035221323179438366,0.9970000000000001,0.30709383818683816,0.4285714285714286,0.5470885894433163,0.7148183087371744
316609830e089ef5dd4659787b17495fa93d4325,SPC-001161,7.160730228757861,0.0019038553069966682,0.030999999999999917,0.546283047385632,0.7142857142857143,0.7178948010133493,0.6953345177927298
3175098959f0183f1ed8d1990ffd64e9994bfa33,SPC-000166,7.235327277492653,0.002379819133745835,0.050999999999999934,0.4141523296781171,0.0,0.007115041950205133,0.5505304121191704
3181075f75aae3e3d48d30fed7fe150209e47222,SPC-000921,7.173016131949478,0.0014278914802475012,0.016999999999999904,0.2515049517180609,0.5714285714285714,0.5742070945247884,0.6044462610858934
31b065b33564f6ddb3710986e12caf2a3ba41570,SPC-000182,7.28101279904709,0.0014278914802475012,0.006999999999999895,0.31721693038512105,0.0,0.0009765743853222598,0.5354424706618198
31b5a0173a9bf480303b59150a0e9c8907f27e0a,SPC-001343,7.1581766719499935,0.0019038553069966682,0.03699999999999992,0.3265946198412326,0.7142857142857143,0.7184774016936227,0.6499239881420621
31d606c188b5ec506c92d49f2305467d59469cf8,SPC-000763,7.237532133863115,0.0019038553069966682,0.17999999999999994,0.4464859345799196,0.5714285714285714,0.6020905654084977,0.711682833205134
31fde53be50513e5a1c0865fff7186042172f07e,SPC-000047,7.385307148890011,0.0014278914802475012,0.01200000000000001,0.5117227631794692,0.0,0.001674127517695329,0.6157746288931164
3219260a802d0215e7786482e552efd7e19ee84f,SPC-000640,7.027427072492053,0.0009519276534983341,0.08499999999999996,0.32358185707167564,0.7142857142857143,0.7121446556703457,0.6139102018960859
3241666b2ecaf420b13f136cd6c0409dcdccd46f,SPC-000102,7.406537786970246,0.0014278914802475012,0.2270000000000001,0.4133670739622167,0.0,0.031668912209736624,0.6592758991119902
3243c39e1625a5921ded82039a080bd39106429d,SPC-000857,7.03285451105184,0.0019038553069966682,0.006999999999999895,0.3486630694975713,0.5714285714285714,0.5616382536662557,0.570779920097929
3247135df9d1622f7956febe7092d6bb7ee1121e,SPC-001504,6.840836307168692,0.0009519276534983341,0.0,0.5497660759522238,0.8571428571428572,0.8180308789914567,0.6005500167283689
328894f4554822d6b45af4f2b772699b42d7e7ff,SPC-001499,7.111468161265657,0.002379819133745835,0.05899999999999994,0.5141281350686218,0.8571428571428572,0.85862430838979,0.7078041566982748
329e152529fceab19e8bf4f9f9aee5efa2d6b681,SPC-000012,7.003628627238651,0.036173250832936696,0.9910000000000001,0.2896388087279542,0.0,0.13825503083633914,0.6857229035364867
32b583b64e641290cd68bcdf1dcdeb1cf00700c9,SPC-001514,7.352730825440412,0.002379819133745835,0.040000000000000036,0.5659504005138339,0.8571428571428572,0.8848239254215897,0.8021815665667763
32b9146e0a1ebb6d72482ca7106618d6467164a7,SPC-001191,7.478098110152793,0.002379819133745835,0.03499999999999992,0.3926750031959288,0.7142857142857143,0.7500786949166242,0.7805952909335445
32bbcb67335dd628e9efb7e3f8b01a823bc9506b,SPC-001365,6.217153244460727,0.00047596382674916705,0.006000000000000005,0.4442927884964878,0.8571428571428572,0.744287587207454,0.3512523117722945
32c316ec5a6f0e49df9903a8f945587b57cccefa,SPC-001501,7.056059656351881,0.0014278914802475012,0.04400000000000004,0.4966581851607707,0.8571428571428572,0.8499058702219201,0.6798891131544793
32ee3af9752fa178af46acc4307eb062c395935e,SPC-000211,7.035567682826849,0.0014278914802475012,0.026999999999999913,0.3442447381220262,0.0,0.003766786914814475,0.45631964082353754
33875f51954677bd8a06fa1bd3b3fb02f599feca,SPC-001189,7.306048251278272,0.0019038553069966682,0.04499999999999993,0.30882347959226886,0.7142857142857143,0.7343289557553325,0.702533514728412
33916ff4fb840958afa528c128073576a2aa4cee,SPC-000361,7.2557386111051,0.0014278914802475012,0.008999999999999897,0.4808782860045157,0.4285714285714286,0.43507815528311167,0.6508258334917244
3394a4e35e1cc19171bbbd4bf07e8e6375e01b9e,SPC-001123,7.006038672936474,0.0014278914802475012,0.0129999999999999,0.4420990435433471,0.1428571428571429,0.14144461591084384,0.49227287872243547
33f8ee5de08a763c85febd89dd591f8e9bbb7f16,SPC-001179,7.09768855495214,0.002379819133745835,0.06499999999999995,0.49050546036971254,0.7142857142857143,0.7163560313087403,0.6694283113558949
33fbe576af1857bc3de2336a6de1191d2044dddd,SPC-000638,7.31594356732307,0.0014278914802475012,0.07800000000000007,0.277992923016764,0.7142857142857143,0.7399188791008334,0.7083469283768152
341eda8cc8243dfee2ca590b8484fee09ca41326,SPC-000840,7.019629655587078,0.0019038553069966682,0.0009999999999998899,0.6118678004262432,0.5714285714285714,0.5597468996954508,0.6195238859009907
342e17ce0af18f353d0fec8cc57ff1accbfd50dc,SPC-001289,7.189640360194154,0.002379819133745835,0.028999999999999915,0.2633816238251563,0.7142857142857143,0.7204966872947863,0.646119492836583
3452eef6ab47e8092cc12699553722b34dcd7514,SPC-001722,7.220893391476357,0.0014278914802475012,0.02499999999999991,0.2857055187176125,0.2857142857142857,0.2913138687336488,0.571386953688648
3486c3a0fbf6c85b9b21486c69c451adcfef2e5a,SPC-001707,7.552909160306555,0.0028557829604950024,0.2490000000000001,0.47751378082065477,0.2857142857142857,0.3357984570379474,0.7920574161899684
34d8771e583523940213b62761936c1c770e50fd,SPC-000202,7.199629526056242,0.0019038553069966682,0.026000000000000023,0.3527213305446918,0.0,0.0036272762883398798,0.5180111190995866
34e5ea73c7dae85bd4c462daa0135f4f076fd6e7,SPC-001136,7.197640868440654,0.0009519276534983341,0.01200000000000001,0.36173170564144436,0.1428571428571429,0.14512375418846912,0.5454446222730645
3532b89984b6417be1db1ee2f99d44934369ef55,SPC-001687,6.621244649712409,0.0009519276534983341,0.05800000000000005,0.5189293004873307,0.2857142857142857,0.27201561322782514,0.4089683948258416
357c114ff7032c27f548d45d9e11e1780ff67ac9,SPC-000196,7.2863472192628596,0.0009519276534983341,0.0,0.2418348947774646,0.0,0.0,0.5197653407636204
35bada1a06258b157c353c7a5b48e31396554c2e,SPC-001686,7.249402745753775,0.0019038553069966682,0.07099999999999995,0.5173198028485908,0.2857142857142857,0.29886774551594636,0.6424412723153957
35c510a8f9064fca1d42b1d41e229d3505302070,SPC-001342,7.328827382234629,0.0019038553069966682,0.02400000000000002,0.2831909763286076,0.7142857142857143,0.7336691831924148,0.7000143721804751
35e2361cb1d8e8fbee713e149ec53a4ff74372e5,SPC-001389,7.365147118963178,0.0019038553069966682,0.03499999999999992,0.33916119871672673,0.8571428571428572,0.8856111193359486,0.7578916357604021
3606ce57cefa39daba3bfb5583af58be9b6a5a3c,SPC-000618,7.067177202445437,0.0019038553069966682,0.08699999999999997,0.36608603852049226,0.7142857142857143,0.7163847951606118,0.6379229979892683
36108e40475f0101e6b0c5ef2ac657a3d42f1f36,SPC-001402,6.962126613041328,0.0009519276534983341,0.05800000000000005,0.4674755144165088,0.8571428571428572,0.8406264552334887,0.6429864428353855
362b932b676b87cf68aa8ca4b3d4217f1fdfb5a0,SPC-000118,7.129118451631655,0.0019038553069966682,0.22999999999999998,0.3661572798676654,0.0,0.03208744408916044,0.5484112901244322
364cd92792ba432cb27b238e477b3c6081262d75,SPC-000415,6.881740184883565,0.033793431699190864,0.996,0.19349793060716194,0.4285714285714286,0.5504136772952589,0.7120011978693392
36995896e4cd5cdbe4ccb0c69358fcb0f6384ac8,SPC-001071,6.83023939263987,0.033793431699190864,0.9950000000000001,0.21928524192383542,0.1428571428571429,0.2749403557192022,0.6383693258591259
3699d6ac204d415f5b77b3536cf489be0a8b2c48,SPC-001526,7.131274386985893,0.0014278914802475012,0.004999999999999893,0.3358566477288219,0.8571428571428572,0.8534591736672991,0.6635561652246562
36a7b939ff6eab17339b44d3a704e35a0223778a,SPC-001288,7.328361002648085,0.002379819133745835,0.05400000000000005,0.4086139065239192,0.7142857142857143,0.7378080270521576,0.7339913447096515
36c03c63691a8343e2a6fc14ed09a6770d157984,SPC-000137,7.235949305213111,0.0019038553069966682,0.04800000000000004,0.4939875878685013,0.0,0.006696510070781316,0.5667057536935662
36ca79f0ea51264c58c0b65e6a8ad7f205c9906a,SPC-000321,7.183900313730131,0.002379819133745835,0.03699999999999992,0.41329782677218097,0.4285714285714286,0.4346892217365502,0.6176472731359628
370642c208559bd00f6b6df0d22fa766b543d9ce,SPC-001417,6.250826492917292,0.0014278914802475012,0.010000000000000009,0.7666209690152667,0.8571428571428572,0.74887229484559,0.4322102029450175
372cb1da6732ac6ef2a509b67d63e7b81c438fbe,SPC-001274,6.732822989163611,0.035221323179438366,0.9990000000000001,0.21460602508997978,0.7142857142857143,0.810299939534476,0.7224741546980178
37381f82ea6a3d8e4eb59b0c02f724fb51cff5de,SPC-001493,7.215573951501517,0.0019038553069966682,0.05800000000000005,0.5405009752220764,0.8571428571428572,0.8709338240622632,0.751255133380367
374e6dd47b6c223ea5a8e970e5ea1d2d6178218a,SPC-001235,7.068417752390586,0.0019038553069966682,0.050999999999999934,0.35358263395309525,0.7142857142857143,0.7114860339646836,0.6263255248258189
3750c9bcaed08dd9aaba44ccdffd578c0eb0833e,SPC-000442,7.231075785393517,0.0014278914802475012,0.016000000000000014,0.36419649519872865,0.4285714285714286,0.4345801326974381,0.6191575701246814
3759b34600185c2de21e1d165d4906ca0ea2d95a,SPC-000302,7.257536987930049,0.0014278914802475012,0.08299999999999996,0.4756869630702299,0.0,0.011579381997392677,0.5799580685464367
376561f4b5d1f1fa53f376232596e97e1d1a6d41,SPC-000545,7.315991808132709,0.0014278914802475012,0.03200000000000003,0.40004062090986997,0.7142857142857143,0.7335061975012688,0.721893579127942
378ce910470b4cb71158d5bbb6393b994988a9b7,SPC-000022,7.171754370376671,0.03569728700618753,0.9830000000000001,0.293882226179752,0.0,0.13713894582454225,0.7461837687596401
37a2848740087554a34f912fdc7997fcc28bbb52,SPC-000279,6.951007354103345,0.0019038553069966682,0.07200000000000006,0.37748965594908973,0.0,0.010044765106171975,0.4440612655182615
37abc9f1d01cffb32a019ef40c4c81ae295b1396,SPC-001441,7.376184217529223,0.0014278914802475012,0.008999999999999897,0.3794773521372258,0.8571428571428572,0.8833036652208182,0.7635782079135909
37b4706c1324222c089cf7750d1dd3b083a978a2,SPC-000929,6.708181904822682,0.0019038553069966682,0.052000000000000046,0.49225319605905293,0.5714285714285714,0.5420332154609422,0.49357787471384
382b6af07f4c8c797e407a342c357a3affbc44a6,SPC-000868,7.372444756250143,0.0014278914802475012,0.038000000000000034,0.5823238455164371,0.5714285714285714,0.5930353390025584,0.752435682847969
3833e8564dacca547105a3b5d885e87e7b000e51,SPC-001589,6.749770799888049,0.03664921465968586,1.0,0.15328039087353096,0.1428571428571429,0.2740341625963843,0.5963295785763696
388d1cd5a675cd51a38214e94a01bff3274b45dd,SPC-001075,6.850225890572526,0.03426939552594003,1.0,0.18621040872074462,0.1428571428571429,0.2760362415440922,0.6400778578084895
389ac929c5d0162304e42ab54659e1cfe61e1128,SPC-000604,7.361450408404559,0.0014278914802475012,0.12400000000000011,0.32027785465390907,0.7142857142857143,0.750871144995922,0.7459530890623863
38a420a4e6c85a674a1580517bb459656a1489c3,SPC-000738,7.405060046989313,0.002379819133745835,0.04400000000000004,0.34222286497772675,0.5714285714285714,0.5964725054149335,0.7156464617032725
38c45e59b6f48c3effc7b8bc21b064e7def7f9b8,SPC-001086,6.861887707400787,0.03046168491194669,0.8240000000000001,0.4720514548519685,0.1428571428571429,0.25171479233763827,0.6581553732755762
38cbd9216b5006db32c8c4295e1330491624a31a,SPC-001583,7.016461230476393,0.0014278914802475012,0.03600000000000003,0.4002169008932124,0.1428571428571429,0.1448610828243116,0.49334335664835227
38d62188dc5253caaaf5d0b435ba4c02df107b45,SPC-001732,7.084155936468426,0.0014278914802475012,0.026999999999999913,0.253351634046642,0.2857142857142857,0.2861425105549693,0.5149752864493458
39248af2ebe5e14997bb1b3608f8a5079b7d85d3,SPC-000406,7.365499848993485,0.0019038553069966682,0.006000000000000005,0.36721407194378813,0.4285714285714286,0.4412222772867324,0.6664759573333924
394a92f7cb78928891a14e07119a2dc47cfe03bb,SPC-001186,7.456869774770294,0.0019038553069966682,0.020999999999999908,0.34187234998405613,0.7142857142857143,0.7460101330258185,0.7584928953563432
394c17f0df5a75d90c13f7600f051abdbbf5b324,SPC-000031,7.196122027833306,0.002379819133745835,0.018999999999999906,0.4496002288972386,0.0,0.0026507019030175888,0.5351960795404325
39557b24e7eb1e2816abffbd758d6f98f853ca2c,SPC-000138,6.516153422499417,0.0014278914802475012,0.04299999999999993,0.3568093765942449,0.0,0.005998956938408247,0.27262731250132055
3963147e47c4e14224e05a95c7946d85c09a8e3f,SPC-000165,7.360245024627116,0.0028557829604950024,0.05699999999999994,0.33270032881273925,0.0,0.007952105709052797,0.580849361980088
397c40fe6643210882428936ac4b1f303051b1e3,SPC-000515,6.800148003478557,0.0009519276534983341,0.10000000000000009,0.2837049133355563,0.7142857142857143,0.6915888541370083,0.5261175967950409
3996d517398c223384911cfa4a4ff362f16b4f77,SPC-001463,6.522750861914817,0.009043312708234174,0.45799999999999996,0.5045661735156913,0.8571428571428572,0.8438899175684083,0.5943984855037789
39c1727f265fdeebd75087f0091e7e58a5416774,SPC-001221,7.126844433545564,0.0019038553069966682,0.04699999999999993,0.3220277034453499,0.7142857142857143,0.716750236380759,0.6400942726241271
39e4eb14ec2e82854497c2a468997166ea330d2b,SPC-000286,7.291388221066419,0.00809138505473584,0.5840000000000001,0.5133170027157941,0.0,0.08147420586117261,0.7315212557000292
39e919e4701840cb8789374c4dd0670f8e1b748b,SPC-001737,7.079926985991031,0.002379819133745835,0.11099999999999999,0.45993637685946365,0.2857142857142857,0.2976928364558562,0.5787311331201068
39f96b1cc766fb6c096fa75a326aef3ccaf57a6b,SPC-000039,6.797981539295038,0.0019038553069966682,0.01200000000000001,0.4358579847838049,0.0,0.001674127517695329,0.384446460947868
3a205f33fe430e519e96a3924ebd5c0c96232c6b,SPC-000108,7.289820406292977,0.031413612565445025,0.8089999999999999,0.3210412469454369,0.0,0.11286409681795999,0.7495948606867396
3a50053036a51c161ca40668ec8c051930ec2b64,SPC-000308,7.310912810813866,0.0019038553069966682,0.050999999999999934,0.4620834988496155,0.0,0.007115041950205133,0.5883008855767525
3a6abb3fadcc8db031dc767782d86dccbc752ead,SPC-001548,7.25644237497428,0.0014278914802475012,0.19799999999999995,0.4138981583918754,0.1428571428571429,0.17224465000048342,0.6266776554640614
3aa7725a05135a7098e38f9681d1e9cd2efd37cc,SPC-000664,7.383351098639567,0.0014278914802475012,0.11299999999999999,0.3197991122612141,0.7142857142857143,0.7515189416867815,0.7510038278104342
3ad7bb01c15bd000df194d4cd0e49ba6c1d62dce,SPC-001725,6.988405849391333,0.0019038553069966682,0.050000000000000044,0.34537547214409287,0.2857142857142857,0.2855346393544214,0.5051685257709331
3ad9cff6c3ce43f3e52293b338d5e762b3eb3be2,SPC-000546,7.388552985947566,0.0014278914802475012,0.07400000000000007,0.5951204919197094,0.7142857142857143,0.7465963976522639,0.8004003608049232
3af6e94c900a07f370927d4102a7d28f94cb91a3,SPC-001448,7.558191471938738,0.0019038553069966682,0.07099999999999995,0.6769713081348218,0.8571428571428572,0.9137178492784683,0.9089346111676144
3af8313e8a07a9484cadbf64dc0d2116826d2631,SPC-001671,7.388437951430929,0.02617801047120419,0.607,0.3329204287001881,0.2857142857142857,0.3791874094909222,0.7952185538256481
3b57f79f132dc07ea6575ba4859c520465f2a0eb,SPC-001132,7.341176394422348,0.0019038553069966682,0.02200000000000002,0.37941789923550995,0.1428571428571429,0.14937953633193934,0.604419428210299
3b6453930f97019daebbe661cea28b6b793432a3,SPC-001388,6.215397746779103,0.0009519276534983341,0.010000000000000009,0.34319550228815826,0.8571428571428572,0.7446357063579198,0.3304667745159619
3ba695f11f677c65d214d23802a9eb644b5e0d7f,SPC-000331,7.482223700337029,0.0019038553069966682,0.018000000000000016,0.4512175416564169,0.4285714285714286,0.4498753552153422,0.7300402602843581
3bad362719cb2cac921170603ede51fa58ee47a9,SPC-001450,7.372509603678055,0.0019038553069966682,0.2529999999999999,0.3182379518559114,0.8571428571428572,0.9169048457831127,0.8133216946233908
3baf8584274a20ff2a00abced9d28b4aa85e5de3,SPC-001703,7.182216823331828,0.0014278914802475012,0.03699999999999992,0.4429507485410065,0.2857142857142857,0.29144634132227804,0.5933025980385741
3bb15e9a4cc0ce4c27cdd8344015e3b2d0cc8c8f,SPC-001532,6.804197188023695,0.0014278914802475012,0.020999999999999908,0.5187556360007154,0.8571428571428572,0.8165792766056552,0.5861132569337436
3c2ef51c8ac4280bea88a797fbc4e257b6f9c789,SPC-001042,7.370857101291892,0.0014278914802475012,0.17100000000000004,0.2658528205384683,0.2857142857142857,0.31766000051460536,0.6604829288591023
3c2f3abcbdd784e3cd8eacaeef93dfa824110006,SPC-001207,7.370835545702565,0.0014278914802475012,0.10000000000000009,0.44179574118754666,0.7142857142857143,0.7484581230919563,0.7685773031855155
3c4fddd8bace5b7f0e07da20ea59790291b8de17,SPC-001563,7.1598311763126725,0.0019038553069966682,0.04800000000000004,0.37070093383660246,0.1428571428571429,0.14939258619361412,0.5428880229991914
3c67a075afaf9306a9172a65cb40fe47bfc2cf9e,SPC-000151,6.955461289944154,0.0019038553069966682,0.008000000000000007,0.4002879418637467,0.0,0.0011160850117968861,0.4337056744910026
3c70f68b77030b0bb01ba3c2d9c1e9ee39377a19,SPC-001465,7.353027527305878,0.0014278914802475012,0.026999999999999913,0.37977126035570624,0.8571428571428572,0.8830457670458147,0.7598620033400943
3c861b68a27972bcb21ef1366950efedeb6f2b92,SPC-001733,7.25450941084915,0.0014278914802475012,0.04200000000000004,0.3058077095069133,0.2857142857142857,0.29502548993294037,0.5923843545252049
3c8b1f71b1ef0fe1568bfbc86601398033b97a8d,SPC-001018,7.384457549635537,0.0009519276534983341,0.07800000000000007,0.39783941408336826,0.2857142857142857,0.3052276285578259,0.6687698156126397
3c99d6a079efb7ca19eaa75906a84cf0df29c23f,SPC-001609,7.378205634731914,0.0019038553069966682,0.17700000000000005,0.3720022163771561,0.2857142857142857,0.31878997813170645,0.6869988116721457
3c9f8ce5383c38a7bd5eff38fdd4a76499868882,SPC-000470,7.383381043980023,0.0014278914802475012,0.02400000000000002,0.3150599457328323,0.4285714285714286,0.4448025900124269,0.6668192686814376
