GSUID,spectrum_id,entropy,peak_count,fractal_dimension,spectral_variance
1f93023a39189fdccd83681255b8885d6f0e763e,SPC-001757,7.272397164460759,17,1.476,6.149987239267703
1fc512e974b59933c95cc790f4b0b204678491a2,SPC-001148,7.314460068490574,3,1.015,3.1363731896380562
1fd4e6ef5262018b6766b475b96fb75a4f22a41e,SPC-001043,7.005964880774685,3,1.43,0.8842648649438545
1fde62f36d6576a34f970072fde0bb79511df539,SPC-000129,6.804847281843705,74,1.997,21.672514431454182
201dbcde63ac78c2833e80acd1a31a18b1718388,SPC-000528,7.10447550259917,4,1.183,3.9620153515889767
203de9feedf1b26890e662a5820dca8a5642e1a1,SPC-000512,7.005829448255006,4,1.106,2.3802202274793562
207d92133f5bd5f4cabec22c5bf8759a2f002f4c,SPC-000944,7.071945232422463,5,1.1,1.9502764497393408
208b89d8fa19b96ca37695dbe26a5fc04367d1a0,SPC-001286,7.273647780770696,4,1.029,5.875390414877214
209cfc693fa09d91b2210b44942f874a01a6f074,SPC-000035,7.321754862500566,3,1.016,1.324777960929932
20d755060ee508be372eff24ddcb721d00b1a547,SPC-000301,7.456132206567074,3,1.022,6.745218379244504
20eb407596ed0f2d54700157f17bd36e7f57adcc,SPC-001443,7.359030766595668,3,1.0,5.996171712382334
212e425ea5e7a231b162cb44012327c0433d4d79,SPC-000853,6.955401454166493,2,1.007,4.917072260568447
21376958dc3fd5a00a8d517bf5afc98bc3a2d7a2,SPC-001421,6.949624741078676,2,1.005,14.638945991404395
2174ef083020ba4be1bd43cd89028f2af008c11c,SPC-001182,7.158418665748094,2,1.009,5.3508421418599506
21c8f474b3371d943f68e9086ea5e6b763e8d42f,SPC-000344,6.718787270657493,72,1.998,285.5817325292314
21f7476565d8dbe194ad3c825e314357af521520,SPC-000132,7.33306427412851,75,1.861,5.925348938100597
22058aa7f07293d3d4d51ed08bcc2ccbdbe6816e,SPC-000862,7.156509332633744,5,1.064,3.0144291677060813
2238376838710415e3a1a667636dc35e817e73ee,SPC-000636,7.378874737980658,4,1.052,6.185547317158589
224b88772a0be69eaecf00f38bf3c49720a829c4,SPC-001376,7.30288868949018,4,1.041,4.5932741761597855
23115846f8579bcb87ac4bd583671e489c968c8e,SPC-001005,7.106090560656733,5,1.082,1.2858703899966326
2328c62f26887a3dc721d64d2d1a6ddc3e55dda3,SPC-001066,7.441296077361317,4,1.038,7.3007910846532935
23389de9a296c2c655edb4f0908433940a223edb,SPC-000633,7.384700830460844,3,1.11,2.6722786511659846
234ae6d33cbdb4353d96c0352d7d69d4553a75b3,SPC-000737,6.8200795831288445,2,1.02,4.156150602879998
236d966a3840fc89469ac26d281db20a45e233dd,SPC-000579,7.086560353732416,4,1.114,1.5133418118626698
23976211ddb52d38a262e5e3fd730bc983404bb9,SPC-000076,7.400404998340137,5,1.031,4.566951829282398
2398f29a84d74182fc76f4f9053978d85e712dbd,SPC-001453,7.151917630487139,36,1.678,5.7631913687552005
239a133970be6ae557e71de5bdf6e185985826b9,SPC-000342,6.81774120403529,70,1.954,4.713392004316763
23ab40e11465c166d1c82440a1daa81c75acdc26,SPC-001471,6.73190052051038,74,1.999,789.8197866668822
23af362077e8ef6bbe949ad5dd0965790a1920ba,SPC-001404,7.2519928059144165,6,1.031,2.8377993317524624
23f8f20a48f75990e9e71e3ca5692c2b50fc3f82,SPC-001664,7.323567866046385,2,1.171,11.599895239739585
240a53ba5e126d8ae480ba22a0562752d881b1ed,SPC-000183,7.5740214608014,4,1.008,2.791371532946467
241299221a261fbcf4151c506f11ad16ea21083b,SPC-001783,7.35902793861384,5,1.279,1.997290901730482
244f0b872c17e4ef64ba31465fc207ad66d5cb31,SPC-000864,7.2098211137263215,3,1.03,7.549882730544644
2476ac16ff82db1b5d2934eebbf4760ee2f4a55d,SPC-001741,7.397509291306282,5,1.044,5.158011936895874
248db3ab39266f9ea1f8232f45148a2f4a9a44a0,SPC-001311,7.29356009809297,5,1.026,2.706256821600695
24d07d69b1f329508bfb55203492f24c36672fe6,SPC-000172,5.930043124499321,2,1.09,1.5500421446571324
24d43d5a212c6e40402bb65929f398ce3d8e9a2a,SPC-001294,7.298038709437815,3,1.008,2.323609416090255
24ddf901f5df21e72fc16426fb6fd14669995c92,SPC-001387,7.219175749234531,3,1.037,11.22957048907815
24f55e27ac6f7d75c6ed50c2bed064c9d421faca,SPC-000066,7.320982708276729,6,1.044,2.001403357592359
253372c57230353a03952c68a3cb981fabd62656,SPC-000375,5.985842253296353,2,1.016,0.30677020824372775
257f547b1adca5dc1833be1e4ebda7c08e62861d,SPC-000883,7.312691683129301,5,1.056,2.982948885250758
2586be70411ce3fc345e452b62247eedd9ef5d51,SPC-000870,6.916533115731038,3,1.006,16.508863816493772
2595c4fd67e03c7a50ef6ee427a64f9686cbf7e4,SPC-001279,6.907284079013153,2,1.054,2.1856659708637953
25b808717c28275088b21bfbdeee8aae826d88f3,SPC-000387,7.09307649801861,4,1.028,3.4766886099192855
25c54f1d658216cd82127889264cfcad4e9cb98c,SPC-000198,6.953607515884533,3,1.085,4.688409486298084
260a9bc79933479be3d418f55b9cf6a7ca0ca567,SPC-000954,6.753385628166113,2,1.354,0.7452731971717012
2610060f5ac5c5fab311c53cd673f245d08c47c0,SPC-000818,7.360862541985197,67,1.813,2.0912569124985123
26121bda6b7c7f20db3d07debce25d823fc70173,SPC-001073,6.850033083206215,74,2.0,112.91261235883532
2660299dee7d26f58c8907659d81428b713183e3,SPC-000892,6.2913820269557155,2,1.252,0.9410816932155535
27045266e0e9aaabd3af37031226770ab7f09a97,SPC-001352,7.447930705374323,3,1.121,3.26950591411651
27184350b1a81450f0fa07e2203e45c6b012e276,SPC-000586,7.508872777015726,5,1.025,2.1950408106085155
275ad1a400384ce01703991822cbbf94e0354961,SPC-000236,7.106082606978594,3,1.036,8.728554806072637
279e5aec2c6cc3d9b0aabfe4f14055e4331b04ba,SPC-000407,7.4298777911527285,4,1.04,3.321950715524329
279ec94bf2911095c684dbf0c6571582e7c4a222,SPC-001170,7.335004958349956,4,1.013,4.588705056535314
279ecffbdfa45039de08639f0f03b788a406c852,SPC-000272,7.173392858361245,4,1.136,1.4040599044603579
27d22a499a51e5a0db63f414ee350754bba408c7,SPC-000065,7.1949821868524,4,1.035,2.1502960566067233
2836ba5bbb9b0882f8a661bc83c1c31ffebc86c9,SPC-001511,7.153398055204969,5,1.08,9.149485905442642
2862dc143dfd85e1539dcb7fb41331d90dd26086,SPC-000945,7.235020117017424,2,1.105,4.192879993481773
28915b321dfbf7eba14460969784c31b2191af06,SPC-000034,7.410523898899971,5,1.02,2.049798563875824
28a34b144c6e6e884680f16314f7947458fa09f4,SPC-000687,6.870027560850058,3,1.026,3.3440461542931237
28a59dd6410f05717a62c5e6d4175ec4c1a0bc9f,SPC-000429,6.653497802545225,4,1.027,12.311645314657744
28a66aa5b75e0a89e71f19343f57ad244522b5dc,SPC-000801,6.97350738230643,4,1.101,4.98706789755446
28c4ee8df7efb07d011259424a86ec2cc72111e5,SPC-001298,7.368737177602039,4,1.06,3.0621109083993177
293dff843097d7aa98bce83f95c8c9f625ca848b,SPC-001752,7.285391050618571,4,1.041,1.9388430861767998
29615adc9daeeb42deeec20ba487928547faa66f,SPC-001285,7.38785342646718,3,1.005,2.669728085783372
29658ae8abe3e3c5c3e003886f0c0106f439b914,SPC-000733,6.6272808480249115,3,1.076,3.2320152826273016
297834b51bc1d9adfe4117edc8d53739dfd0c14e,SPC-000271,7.411380763155605,3,1.09,3.252312010885258
298ff540cc380d5c97325d505d402379943ea909,SPC-000628,7.173132160422588,5,1.035,6.38533841131788
29cf3468192bee7b9f4d09e4b09391ec3357e884,SPC-000920,7.44982011862046,2,1.054,3.201166790753941
2a0915f141369ce553f40ee5cedf52d48233a067,SPC-001468,6.401593717203714,1,1.02,4.061129730329425
2a0cf7dee039e815f3e1d3f6a4689a92858c73a1,SPC-000521,7.341078378820452,5,1.067,5.609189510623886
2a6e0f81b8465396e9dc238ec1544af409cd39a2,SPC-001272,6.723588147257028,70,2.0,96.50358337172514
2a712e5d35b9c7503e280eeeec3a62603b33b853,SPC-000533,7.069749669384665,2,1.208,4.8740249454075535
2ab7d8ff9e49c22a5a27f8c72c2d884d5c589905,SPC-000080,6.968517667544043,3,1.008,5.979392001744345
2b0c115b736ba40b925c03b8ec77deecf0a72d92,SPC-000526,7.283837626236981,64,1.676,1.3392886923187939
2b17481a7aeaa7cd44634f15f562b4883817f6c5,SPC-000751,6.5553414701805535,1,1.262,6.442597198126585
2b1ded0baefb6da8f83bd01aa961d7faab16c60c,SPC-000088,7.199166275158909,3,1.017,20.140643209318778
2b4c56262a525679d75c9200a6e7c44b228c8dd8,SPC-000328,7.262347038014477,2,1.04,12.261176415453374
2c076d508dfed545016ac3c479afab833027b9a7,SPC-001555,6.964282301929898,5,1.166,3.6362348019624307
2c23651005c251b0624785837b2f5e4a5ff5aec5,SPC-001184,6.940827811929652,2,1.004,9.452389349996087
2c36e9a4dc3801d5e8d0b6326e3aa36752f927eb,SPC-000038,7.044143151259166,3,1.016,8.56306959454576
2c622884152c5d928e93e8e4aa2dfe60a4062a69,SPC-001607,6.5915160277986375,2,1.141,1.3838905704569646
2d761a2ea426d1dc191976afcf297a0a630aad60,SPC-000766,7.463985341523122,5,1.025,3.799017826154648
2d9b739f329885a644ac834255f52d6817779052,SPC-001531,7.348887748146612,4,1.024,8.115737937226456
2dfd61c800f82d231ccc07e029c7afb81a8b5566,SPC-000787,6.883728246855712,3,1.061,1.7742274755994927
2e1d88211b75df01bbf4f8b3ed638043226a473a,SPC-000889,6.946050573062466,2,1.015,3.7978969592784626
2e4c7e0e444c14be23b47f8e9b98540462732d50,SPC-001641,7.093503900833344,2,1.022,5.242177289005219
2e9e7747f860e5de14a1ed29a64f20e0e2926ff3,SPC-001490,6.986867216359869,2,1.002,7.945301517176373
2ec0b757f2eae8edba0c762faffe700b9bdddcf0,SPC-001188,6.9227804925705065,3,1.01,1.8543709097785976
2f039da054053c6f05890509f04519d29fb6ec54,SPC-000595,6.270724986736596,3,1.061,0.990172805943788
2f0c7107bb73bddb484a630c9b1038956213701d,SPC-000981,6.952744527385141,2,1.026,7.165847877743358
2f5347f5503023a5fb7658efee0223537341af13,SPC-000109,7.266324408698216,74,1.94,2.173914043747944
2f7de7f8272b232fdd9883ea4def0ee722e6928e,SPC-000605,6.72222141204279,3,1.086,1.9291740267344137
2ff549e502fb063882e1475916d04a946c24a984,SPC-000718,7.302041115143462,4,1.065,12.3836159807888
302ba64b40c504c218a8009f20ae503d288b8902,SPC-000634,6.698375378795811,4,1.041,1.2371704173149618
3041ecc27793e0283ce835198724398815738ee2,SPC-001591,6.91052615725202,74,1.998,104.15030968031095
308bd598fae632505137ea57b6055dfb4c3ddc32,SPC-001337,7.301099176143433,4,1.069,3.081121216342275
30a39e3d2cf093a7c087593ff86d98e07f819503,SPC-000802,6.575528057082255,2,1.086,2.4626022148568354
30c7099d54d337ce026497ad58ad70814a4fabb4,SPC-001774,7.016170786653923,3,1.286,2.2605425321272077
314391979e07daf3b1bef2852d02a6ca1fca1546,SPC-000417,6.823794325700014,74,1.997,8.548018568916385
316609830e089ef5dd4659787b17495fa93d4325,SPC-001161,7.160730228757861,4,1.031,1.2945869970132584
3175098959f0183f1ed8d1990ffd64e9994bfa33,SPC-000166,7.235327277492653,5,1.051,3.114718837050042
3181075f75aae3e3d48d30fed7fe150209e47222,SPC-000921,7.173016131949478,3,1.017,18.610494516280202
31b065b33564f6ddb3710986e12caf2a3ba41570,SPC-000182,7.28101279904709,3,1.007,7.605631901459108
31b5a0173a9bf480303b59150a0e9c8907f27e0a,SPC-001343,7.1581766719499935,4,1.037,6.860889723497023
31d606c188b5ec506c92d49f2305467d59469cf8,SPC-000763,7.237532133863115,4,1.18,2.4546191224857186
31fde53be50513e5a1c0865fff7186042172f07e,SPC-000047,7.385307148890011,3,1.012,1.5965487191129821
3219260a802d0215e7786482e552efd7e19ee84f,SPC-000640,7.027427072492053,2,1.085,7.088215488812592
3241666b2ecaf420b13f136cd6c0409dcdccd46f,SPC-000102,7.406537786970246,3,1.227,3.133635811862482
3243c39e1625a5921ded82039a080bd39106429d,SPC-000857,7.0328545110518395,4,1.007,5.475970131482353
3247135df9d1622f7956febe7092d6bb7ee1121e,SPC-001504,6.840836307168692,2,1.0,1.2681294248262684
328894f4554822d6b45af4f2b772699b42d7e7ff,SPC-001499,7.111468161265657,5,1.059,1.572917354951689
329e152529fceab19e8bf4f9f9aee5efa2d6b681,SPC-000012,7.003628627238651,76,1.991,10.61823679497143
32b583b64e641290cd68bcdf1dcdeb1cf00700c9,SPC-001514,7.352730825440412,5,1.04,1.153165945928136
32b9146e0a1ebb6d72482ca7106618d6467164a7,SPC-001191,7.478098110152793,5,1.035,3.6956438449762037
32bbcb67335dd628e9efb7e3f8b01a823bc9506b,SPC-001365,6.217153244460727,1,1.006,2.4930246413864006
32c316ec5a6f0e49df9903a8f945587b57cccefa,SPC-001501,7.056059656351881,3,1.044,1.7551095401754064
32ee3af9752fa178af46acc4307eb062c395935e,SPC-000211,7.035567682826849,3,1.027,5.718803255220684
33875f51954677bd8a06fa1bd3b3fb02f599feca,SPC-001189,7.306048251278272,4,1.045,8.375461154553433
33916ff4fb840958afa528c128073576a2aa4cee,SPC-000361,7.2557386111051,3,1.009,1.9432908451001392
3394a4e35e1cc19171bbbd4bf07e8e6375e01b9e,SPC-001123,7.006038672936474,3,1.013,2.5322553745428706
33f8ee5de08a763c85febd89dd591f8e9bbb7f16,SPC-001179,7.09768855495214,5,1.065,1.8255789685499864
33fbe576af1857bc3de2336a6de1191d2044dddd,SPC-000638,7.31594356732307,3,1.078,12.426278593776026
341eda8cc8243dfee2ca590b8484fee09ca41326,SPC-000840,7.019629655587078,4,1.001,0.8857770531847091
342e17ce0af18f353d0fec8cc57ff1accbfd50dc,SPC-001289,7.189640360194154,5,1.029,15.39165061310901
3452eef6ab47e8092cc12699553722b34dcd7514,SPC-001722,7.220893391476357,3,1.025,11.18380241869227
3486c3a0fbf6c85b9b21486c69c451adcfef2e5a,SPC-001707,7.552909160306555,6,1.249,1.9867337496941362
34d8771e583523940213b62761936c1c770e50fd,SPC-000202,7.199629526056242,4,1.026,5.265756351712367
34e5ea73c7dae85bd4c462daa0135f4f076fd6e7,SPC-001136,7.197640868440654,2,1.012,4.838534471097695
3532b89984b6417be1db1ee2f99d44934369ef55,SPC-001687,6.621244649712409,2,1.058,1.5270302033525824
357c114ff7032c27f548d45d9e11e1780ff67ac9,SPC-000196,7.2863472192628596,2,1.0,21.989844085486812
35bada1a06258b157c353c7a5b48e31396554c2e,SPC-001686,7.249402745753775,4,1.071,1.5422264393572465
35c510a8f9064fca1d42b1d41e229d3505302070,SPC-001342,7.328827382234629,4,1.024,11.568402941854014
35e2361cb1d8e8fbee713e149ec53a4ff74372e5,SPC-001389,7.365147118963178,4,1.035,6.017804939746429
3606ce57cefa39daba3bfb5583af58be9b6a5a3c,SPC-000618,7.067177202445437,4,1.087,4.649676566761954
36108e40475f0101e6b0c5ef2ac657a3d42f1f36,SPC-001402,6.9621266130413275,2,1.058,2.1241100928595844
362b932b676b87cf68aa8ca4b3d4217f1fdfb5a0,SPC-000118,7.129118451631655,4,1.23,4.646674713444883
364cd92792ba432cb27b238e477b3c6081262d75,SPC-000415,6.881740184883565,71,1.996,63.58704997083176
36995896e4cd5cdbe4ccb0c69358fcb0f6384ac8,SPC-001071,6.83023939263987,71,1.995,34.17270689572557
3699d6ac204d415f5b77b3536cf489be0a8b2c48,SPC-001526,7.131274386985893,3,1.005,6.224375476129782
36a7b939ff6eab17339b44d3a704e35a0223778a,SPC-001288,7.328361002648085,5,1.054,3.2516111672775896
36c03c63691a8343e2a6fc14ed09a6770d157984,SPC-000137,7.235949305213111,4,1.048,1.785263160848636
36ca79f0ea51264c58c0b65e6a8ad7f205c9906a,SPC-000321,7.183900313730131,5,1.037,3.1353116164764576
370642c208559bd00f6b6df0d22fa766b543d9ce,SPC-001417,6.250826492917292,3,1.01,0.355845950445235
372cb1da6732ac6ef2a509b67d63e7b81c438fbe,SPC-001274,6.732822989163611,74,1.999,37.84974141038185
37381f82ea6a3d8e4eb59b0c02f724fb51cff5de,SPC-001493,7.215573951501517,4,1.058,1.3399637135390627
374e6dd47b6c223ea5a8e970e5ea1d2d6178218a,SPC-001235,7.068417752390586,4,1.051,5.222633424006546
3750c9bcaed08dd9aaba44ccdffd578c0eb0833e,SPC-000442,7.231075785393517,3,1.016,4.73031509713692
3759b34600185c2de21e1d165d4906ca0ea2d95a,SPC-000302,7.257536987930049,3,1.083,2.0108512414417463
376561f4b5d1f1fa53f376232596e97e1d1a6d41,SPC-000545,7.3159918081327096,3,1.032,3.480551515968255
378ce910470b4cb71158d5bbb6393b994988a9b7,SPC-000022,7.171754370376671,75,1.983,10.053240528314799
37a2848740087554a34f912fdc7997fcc28bbb52,SPC-000279,6.951007354103345,4,1.072,4.202187504925027
37abc9f1d01cffb32a019ef40c4c81ae295b1396,SPC-001441,7.376184217529223,3,1.009,4.130501318964327
37b4706c1324222c089cf7750d1dd3b083a978a2,SPC-000929,6.708181904822682,4,1.052,1.805200105073476
382b6af07f4c8c797e407a342c357a3affbc44a6,SPC-000868,7.372444756250143,3,1.038,1.0488066776819047
3833e8564dacca547105a3b5d885e87e7b000e51,SPC-001589,6.749770799888049,77,2.0,249.63350036303265
388d1cd5a675cd51a38214e94a01bff3274b45dd,SPC-001075,6.850225890572526,72,2.0,78.06490348285891
389ac929c5d0162304e42ab54659e1cfe61e1128,SPC-000604,7.3614504084045596,3,1.124,7.350228716259156
38a420a4e6c85a674a1580517bb459656a1489c3,SPC-000738,7.405060046989313,5,1.044,5.835109112891163
38c45e59b6f48c3effc7b8bc21b064e7def7f9b8,SPC-001086,6.861887707400787,64,1.824,2.059994534992969
38cbd9216b5006db32c8c4295e1330491624a31a,SPC-001583,7.016461230476393,3,1.036,3.4756209600058576
38d62188dc5253caaaf5d0b435ba4c02df107b45,SPC-001732,7.084155936468426,3,1.027,18.050308298819424
39248af2ebe5e14997bb1b3608f8a5079b7d85d3,SPC-000406,7.365499848993485,4,1.006,4.6024678452192305
394a92f7cb78928891a14e07119a2dc47cfe03bb,SPC-001186,7.456869774770294,4,1.021,5.855617418249252
394c17f0df5a75d90c13f7600f051abdbbf5b324,SPC-000031,7.196122027833306,5,1.019,2.401437566329226
39557b24e7eb1e2816abffbd758d6f98f853ca2c,SPC-000138,6.516153422499417,3,1.043,5.065499707764024
3963147e47c4e14224e05a95c7946d85c09a8e3f,SPC-000165,7.360245024627116,6,1.057,6.431352541330565
397c40fe6643210882428936ac4b1f303051b1e3,SPC-000515,6.800148003478557,2,1.1,11.488261821591498
3996d517398c223384911cfa4a4ff362f16b4f77,SPC-001463,6.522750861914817,19,1.458,1.669525112151974
39c1727f265fdeebd75087f0091e7e58a5416774,SPC-001221,7.126844433545564,4,1.047,7.209753461516846
39e4eb14ec2e82854497c2a468997166ea330d2b,SPC-000286,7.291388221066419,17,1.584,1.580837408450022
39e919e4701840cb8789374c4dd0670f8e1b748b,SPC-001737,7.0799269859910305,5,1.111,2.2355979919122997
39f96b1cc766fb6c096fa75a326aef3ccaf57a6b,SPC-000039,6.797981539295038,4,1.012,2.648533463772756
3a205f33fe430e519e96a3924ebd5c0c96232c6b,SPC-000108,7.289820406292977,66,1.809,7.2884630384691
3a50053036a51c161ca40668ec8c051930ec2b64,SPC-000308,7.310912810813866,4,1.051,2.2030742036114903
3a6abb3fadcc8db031dc767782d86dccbc752ead,SPC-001548,7.25644237497428,3,1.198,3.120824531505032
3aa7725a05135a7098e38f9681d1e9cd2efd37cc,SPC-000664,7.383351098639567,3,1.113,7.389349852062103
3ad7bb01c15bd000df194d4cd0e49ba6c1d62dce,SPC-001725,6.988405849391333,4,1.05,5.655207219115718
3ad9cff6c3ce43f3e52293b338d5e762b3eb3be2,SPC-000546,7.388552985947566,3,1.074,0.9745331471052372
3af6e94c900a07f370927d4102a7d28f94cb91a3,SPC-001448,7.558191471938738,4,1.071,0.6115033130071476
3af8313e8a07a9484cadbf64dc0d2116826d2631,SPC-001671,7.388437951430929,55,1.607,6.416600144654481
3b57f79f132dc07ea6575ba4859c520465f2a0eb,SPC-001132,7.341176394422348,4,1.022,4.132620259900397
3b6453930f97019daebbe661cea28b6b793432a3,SPC-001388,6.215397746779103,2,1.01,5.77873902152529
3ba695f11f677c65d214d23802a9eb644b5e0d7f,SPC-000331,7.4822237003370295,4,1.018,2.3744282237421213
3bad362719cb2cac921170603ede51fa58ee47a9,SPC-001450,7.372509603678055,4,1.253,7.519032494661561
3baf8584274a20ff2a00abced9d28b4aa85e5de3,SPC-001703,7.182216823331828,3,1.037,2.516926079257553
3bb15e9a4cc0ce4c27cdd8344015e3b2d0cc8c8f,SPC-001532,6.804197188023695,3,1.021,1.5286609651223733
3c2ef51c8ac4280bea88a797fbc4e257b6f9c789,SPC-001042,7.370857101291892,3,1.171,14.82324001684146
3c2f3abcbdd784e3cd8eacaeef93dfa824110006,SPC-001207,7.370835545702565,3,1.1,2.537744763730159
3c4fddd8bace5b7f0e07da20ea59790291b8de17,SPC-001563,7.1598311763126725,4,1.048,4.460783847238244
3c67a075afaf9306a9172a65cb40fe47bfc2cf9e,SPC-000151,6.955461289944154,4,1.008,3.4736367028141055
3c70f68b77030b0bb01ba3c2d9c1e9ee39377a19,SPC-001465,7.353027527305878,3,1.027,4.120048803945428
3c861b68a27972bcb21ef1366950efedeb6f2b92,SPC-001733,7.25450941084915,3,1.042,8.67967903566536
3c8b1f71b1ef0fe1568bfbc86601398033b97a8d,SPC-001018,7.384457549635537,2,1.078,3.542951893866569
3c99d6a079efb7ca19eaa75906a84cf0df29c23f,SPC-001609,7.3782056347319145,4,1.177,4.409496536965245
3c9f8ce5383c38a7bd5eff38fdd4a76499868882,SPC-000470,7.383381043980023,3,1.024,7.793379863569659
3cca118a102870523e02d92cb6f502106f7a0487,SPC-001459,6.507962328666434,2,1.011,0.7822348393675511
3d11c62b173af654b51ca636734f63a54cbfad39,SPC-001770,7.356388932285796,5,1.105,5.283677975549642
3d69fc3e2ae88d203f82150b41d016324e3ab13c,SPC-001736,7.346559274560874,3,1.103,2.8025798862370745
3d6e5a589df40992c04091c0dda9d5e58d5c5508,SPC-000975,6.452823243972194,3,1.026,1.9775301136350192
3d7714378e06cfddec7acca9a7b9b3cb4da9f9ba,SPC-000943,7.351009934344836,3,1.03,6.2489916736992175
3da4e94aa36c239cb856b7bc12b669b50af52802,SPC-001128,7.246116230028422,5,1.063,0.9514310723004424
3db7eea74b478af6d4f55a2714b2d31a4da5eaa5,SPC-000186,7.083277489984526,3,1.022,8.251607509635381
3db91f816fed8cde6728bd82eb9fb5eef935e91b,SPC-000734,7.451977867811664,2,1.082,1.195699380658381
3e03e970a2678a3951c3dba49baea6505817eeda,SPC-000026,7.431015254748703,4,1.068,3.0649926809036634
3e0df97f4d198e3f23d044a6855a7b642e1a10f3,SPC-000019,7.3140512649095655,72,1.869,4.095813123813448
3e3f4eff7f1f1570efb72bf70d85515eac93d7f1,SPC-000201,6.61779073844701,3,1.087,1.3028454866349968
3f0f9654867029130b92188b04896478ca4f293a,SPC-001180,7.179710514585442,2,1.0,3.7611596257100204
3f1696043df3f94c026de585684b32ad28cca7bc,SPC-000594,7.287909951693184,4,1.039,5.786636190038044
3f29371f1cc3032bbc77030eda4d1c6d6652cf3e,SPC-001726,7.19580061841501,5,1.037,3.81861534072758
3f507a1e0a2b20f1cfe141d10b04be2d553b383a,SPC-001008,6.76513210773836,2,1.115,0.40622674283541194
3f6134eb794f507187640854bb8b937d97ff4a3b,SPC-001385,7.084143108504841,3,1.053,3.277906667926943
3f7699cd17e15256d98dbf1107954893488559cd,SPC-000078,7.039942771018464,3,1.026,4.394002961227075
3fdcb2a157560ca20a10f11754f9cf2cc552a87b,SPC-001509,7.515755267975788,3,1.011,6.824937668679707
3fe90310b43025d545ac4461b0a11263d905c9d1,SPC-001291,6.364196007173986,2,1.025,2.2994672394999087
3ffa422efb2e02e71cf9b841bff91d427622ace1,SPC-000583,7.296904641080079,5,1.041,1.6026085002999193
40275ea9505d895928f954293feada6f4f925137,SPC-000948,6.985983372133235,5,1.156,1.3788147785011768
40342ec9517619d4b0b5271de560d83b3e951b87,SPC-000234,7.445013460265349,4,1.047,10.404345693769963
403d8e72283f395f4a2713c99ce0c42c081d1a63,SPC-001553,7.137834437934259,3,1.076,7.71064131122922
406396175302b978c108fa7514430e3c8b6d87a9,SPC-000575,7.3362653052272115,4,1.147,4.620523473543414
408307c8fb1b0c713084be6b5caa19c49ce57992,SPC-001587,6.790061032388803,74,1.999,49.106156060549075
408c01b932a416062968f4906a9283a8cd97a2b7,SPC-000058,7.354009070564387,4,1.015,4.538249604666363
40a7e7366e0a029e1eb5caa9ce37cf0a9b7cc555,SPC-000993,7.282202261967644,4,1.064,1.137497855385188
40c84605e3c6931f80e1815b83f5bf31a3d5ea50,SPC-000492,7.348954828397618,5,1.028,2.781140571782198
40d83dc57885b439ebeee15927c82884665aa375,SPC-000290,6.676950599865123,2,1.018,5.787758707489554
4113941218f0895ec2631efd075b3b1ea822b2fe,SPC-001231,7.11734598539104,4,1.024,6.077580542648113
4120c7cfb76e585858afd0b252aa8f6d1b4a9d7d,SPC-000625,7.408122239329236,5,1.116,1.9170005149321352
41361ff961806f1359113a616274daa36f1d5151,SPC-001290,7.159545304071944,6,1.051,2.606412915481033
4151cd00dda637bad26cf4de48f5c15add2c3ae4,SPC-001217,6.75057281665599,72,1.998,227.41308463581862
4177ba81fc6766a978557e041df0eeab7b7004f6,SPC-001751,7.165078877316941,3,1.012,9.616267929305494
41ff79f076b20ee9b77b1711ff5db56d0ae0c0cf,SPC-001755,6.187865487335893,21,1.709,0.9923989549768394
424bf76103a06e16f8bc3bc7f24580d95a9d4ea9,SPC-000979,7.326492290931498,4,1.053,5.143942428546274
42500b28810f954948283d486f31923cd4bbca86,SPC-001130,6.4597123092819135,3,1.016,0.580815433863817
42705f117a4cc0e6c8ffdedebc7e840b2a69d285,SPC-001447,6.927661735128893,12,1.452,1.1087723475919224
42836bb358a87271fdf754cfc3b598d3fc551fd8,SPC-001617,7.357348517194874,4,1.019,8.879049905933737
4287c1f7c447e474a65162068e692cdbf3bdf816,SPC-000923,7.259807019781558,4,1.02,11.928433286033671
42a1743c75a97c921b891d1fff6cdacb4e7e5ef5,SPC-001351,6.748900107639034,4,1.158,3.294452986935084
42b936b4078d51498dd2c6ffe8e7cedf198bfc4f,SPC-000451,7.499210097912783,3,1.026,6.808089149146187
42c52f86153234fdd881ea50502acc433aacb3d2,SPC-000418,6.673762528679143,76,2.0,9021.594682490771
42c600f136982341494a5ca95870cae3a6120d3e,SPC-000473,7.435412963782389,3,1.019,3.483977918072259
42c7890097666900f769c41a337c355b29541231,SPC-001728,7.000778945416867,1,1.061,9.11055284437227
42caf6a8a63af988fe328591db5329c723c15043,SPC-000966,7.1484506299087505,3,1.03,4.713312727934078
42dab7e5f218cb4e9ad0241cfde34152ce0ed975,SPC-000136,6.955320523988343,2,1.094,2.1964006490850045
42e5f1f2218c80e7b7b9b3e07cafe796343ddd1f,SPC-001564,7.475266288231542,4,1.013,3.4185317671279845
42ef349f1e60a268238fa624813f979919db0adb,SPC-000877,7.26294281890771,4,1.039,7.009740883217129
434fb09597230f56e1524a26d3fea51a322669dc,SPC-001268,6.7358258643609625,71,1.996,515.6826638273601
435cce5d9c19b3fa109efc1817af91e570a87efc,SPC-001764,7.404384687928769,4,1.18,1.198749491375709
442958491094e1578744f65c1156612eb77ab3c4,SPC-000351,7.332710874363698,3,1.015,2.414291663775663
