GSUID,spectrum_id,mineral_id,source,entropy,peak_count,fractal_dimension,spectral_variance,crystal_system,space_group,symmetry_index,symmetry_complexity_score,spectral_rugosity,information_complexity,amplitude_entropy,distribution_skewness,complexity_score
1b1b1d45e7e80862f628cc85c3cdfea55e8fbe15,SPC-000358,5,USGS,6.619378076840194,1,1.004,24.258668790520503,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.0040000000000000036,0.3963324349511608,6.619378076840194,0.00047596382674916705,0.36487235655040673
1b54b0988dc66932f3e031d0450947d52b239004,SPC-000949,11,RELAB,7.46600851345871,5,1.152,3.2406568602337957,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.1519999999999999,0.6163984866397986,7.46600851345871,0.002379819133745835,0.780303147972645
1b5955d5998e205686727ba9b2e4ab8090875d1c,SPC-001740,20,RELAB,6.954760655835204,2,1.137,0.9552438431105408,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.137,0.2963309604203197,6.954760655835204,0.0009519276534983341,0.5686999330182322
1b630cac2fd7c96e866ad6f446afbd57a0cdefd9,SPC-000755,9,RELAB,7.295543643744402,6,1.4,2.4109102418646895,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.3999999999999999,0.637407601567927,7.295543643744402,0.0028557829604950024,0.7911351135725723
1c039e3f05c78a34985b41640d24b6847af7facd,SPC-000412,6,RRUFF,6.9106769007547815,76,1.996,24.92091813950379,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.996,0.5521438113063922,6.9106769007547815,0.036173250832936696,0.7313167869617312
1c184245afaa42ef3f9911566e8d14255f8c574d,SPC-001340,15,USGS,6.964676421873692,3,1.014,2.561634465960126,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.014000000000000012,0.6959862707767506,6.964676421873692,0.0014278914802475012,0.5967946828854948
1c2664659fc9294998f32c6869c7456b2af85c53,SPC-000444,6,USGS,6.7266901456944215,5,1.054,1.996268743713918,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.05400000000000005,0.4097241836838084,6.7266901456944215,0.002379819133745835,0.4677068182682746
1c7988291fa753d684178393767c714b44ee413f,SPC-001523,17,USGS,7.329576463792656,3,1.021,2.7642610443993765,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.020999999999999908,0.8794044125193452,7.329576463792656,0.0014278914802475012,0.76021724655159
1cf41d45053d510c678beb8e9865ccfd563c0460,SPC-000527,7,RELAB,7.1397365235551895,4,1.186,4.465872296862624,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.18599999999999994,0.7374269159991655,7.1397365235551895,0.0019038553069966682,0.6914152681642567
1d2001576a3bd2ad7e280e28348c1ec0d67a560d,SPC-000477,7,RELAB,7.241634542324798,4,1.071,3.708669483530132,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.07099999999999995,0.7315373771224922,7.241634542324798,0.0019038553069966682,0.7032044027240828
1dd745a55e7581791c879db75fde1dc0a419049e,SPC-001488,17,USGS,7.094989803668601,4,1.013,7.057719734153236,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.0129999999999999,0.8502363287219825,7.094989803668601,0.0019038553069966682,0.6498534318847415
1deefe9781a334ae3a1b7583a76a5bf72c7bcd4b,SPC-000995,12,RELAB,7.400364412819411,4,1.013,8.019921541317286,Trigonal,P3121,0.7142857142857143,0.2857142857142857,0.0129999999999999,0.2967934882506985,7.400364412819411,0.0019038553069966682,0.6396993838583135
1e40e1407839778eba920b0033d5b9ad0d91b926,SPC-000440,6,USGS,7.354121532477896,5,1.109,6.77151141180661,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.10899999999999999,0.45491155921419607,7.354121532477896,0.002379819133745835,0.6810309053770768
1e523f1f9364d3f33ba4209eba768f557dcfb379,SPC-001097,13,USGS,7.1673179065261365,2,1.012,8.581972018700117,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,0.01200000000000001,0.14451941484371766,7.1673179065261365,0.0009519276534983341,0.522800375814646
1e87f2037097d74624bec125621d79a220254bcf,SPC-000906,11,RELAB,7.334915830335696,5,1.067,5.23054150729367,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.06699999999999995,0.5940893277616114,7.334915830335696,0.002379819133745835,0.6982916140403576
1ea1b65ad8de31b1924996b8796d31e52414fc0a,SPC-000974,12,RELAB,6.6177070065652845,3,1.011,1.2563757005355405,Trigonal,P3121,0.7142857142857143,0.2857142857142857,0.010999999999999899,0.2653176026944616,6.6177070065652845,0.0014278914802475012,0.4021503812436565
1ea2df72214b2d2a611a5c04c6303a216cc8aca3,SPC-001396,16,USGS,6.9023582978133255,2,1.0,5.6142119310476755,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.0,0.8253877116687122,6.9023582978133255,0.0009519276534983341,0.5804311868035782
1ea3ce23c2f8af4f2e8b97da698f1f6491763ca9,SPC-000865,10,USGS,7.190700843256819,3,1.0,4.238814282426512,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.0,0.5732452453910112,7.190700843256819,0.0014278914802475012,0.6326759065698786
1ecae16264fcd1d21507d33b6d826175c6da6c57,SPC-000162,3,USGS,6.826579110970199,4,1.053,2.070359875463766,Cubic,Ia-3d,1.0,0.0,0.052999999999999936,0.007394063203154355,6.826579110970199,0.0019038553069966682,0.4131060001951205
1ef9861d1a5fc39b8cc046b3aa88de4456dc4800,SPC-000163,3,USGS,7.103047621018137,3,1.017,4.351988876641455,Cubic,Ia-3d,1.0,0.0,0.016999999999999904,0.0023716806500683673,7.103047621018137,0.0014278914802475012,0.48457998923262774
1f4b25074bef3edeb7b57a874583e51da6a1f130,SPC-001761,20,RELAB,6.725769913776639,2,1.2,0.7054032772080113,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.19999999999999996,0.29599251792208403,6.725769913776639,0.0009519276534983341,0.5123967552440724
1f560caebc81f57c2d44faa7d13c86671582c920,SPC-000426,6,USGS,6.789173519384143,3,1.087,12.703043794446437,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.08699999999999997,0.4180639320464849,6.789173519384143,0.0014278914802475012,0.4572757959974221
1f5ecdcd19312a0edb74467e67b7184e57d0b081,SPC-001616,19,RELAB,7.004468331371765,2,1.05,1.0516844644266414,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.050000000000000044,0.28617489276122926,7.004468331371765,0.0009519276534983341,0.5606239524014783
1f89143a37c757b324ca3062ff6fc76eb28db3f7,SPC-000685,9,RELAB,6.634235714784721,4,1.119,0.6281578179232099,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.119,0.5454854106932515,6.634235714784721,0.0019038553069966682,0.5217440153896213
1f93023a39189fdccd83681255b8885d6f0e763e,SPC-001757,20,RELAB,7.272397164460759,17,1.476,6.149987239267703,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.476,0.35628611088365814,7.272397164460759,0.00809138505473584,0.7191951416469512
1fc512e974b59933c95cc790f4b0b204678491a2,SPC-001148,13,USGS,7.314460068490574,3,1.015,3.1363731896380562,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,0.014999999999999902,0.14787050317978254,7.314460068490574,0.0014278914802475012,0.599878004846312
1fd4e6ef5262018b6766b475b96fb75a4f22a41e,SPC-001043,12,RELAB,7.005964880774685,3,1.43,0.8842648649438545,Trigonal,P3121,0.7142857142857143,0.2857142857142857,0.42999999999999994,0.3392485835486531,7.005964880774685,0.0014278914802475012,0.6670860654408518
1fde62f36d6576a34f970072fde0bb79511df539,SPC-000129,3,RRUFF,6.804847281843705,74,1.997,21.672514431454182,Cubic,Ia-3d,1.0,0.0,0.9970000000000001,0.13909209459518682,6.804847281843705,0.035221323179438366,0.6045346073790225
201dbcde63ac78c2833e80acd1a31a18b1718388,SPC-000528,7,RELAB,7.10447550259917,4,1.183,3.9620153515889767,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.18300000000000005,0.7334946076028069,7.10447550259917,0.0019038553069966682,0.680582862108522
203de9feedf1b26890e662a5820dca8a5642e1a1,SPC-000512,7,RELAB,7.005829448255006,4,1.106,2.3802202274793562,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.1060000000000001,0.7129221659065456,7.005829448255006,0.0019038553069966682,0.6381690724605734
207d92133f5bd5f4cabec22c5bf8759a2f002f4c,SPC-000944,11,RELAB,7.071945232422463,5,1.1,1.9502764497393408,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.10000000000000009,0.5777290682299716,7.071945232422463,0.002379819133745835,0.6370807558100604
208b89d8fa19b96ca37695dbe26a5fc04367d1a0,SPC-001286,15,USGS,7.273647780770696,4,1.029,5.875390414877214,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.028999999999999915,0.7288680643470359,7.273647780770696,0.0019038553069966682,0.6933137454440997
209cfc693fa09d91b2210b44942f874a01a6f074,SPC-000035,1,USGS,7.321754862500566,3,1.016,1.324777960929932,Cubic,Ia-3d,1.0,0.0,0.016000000000000014,0.0022321700235937722,7.321754862500566,0.0014278914802475012,0.5999439336640621
20d755060ee508be372eff24ddcb721d00b1a547,SPC-000301,4,RELAB,7.456132206567074,3,1.022,6.745218379244504,Cubic,Fd-3m,1.0,0.0,0.02200000000000002,0.0030692337824414365,7.456132206567074,0.0014278914802475012,0.6059036093156652
20eb407596ed0f2d54700157f17bd36e7f57adcc,SPC-001443,16,USGS,7.359030766595668,3,1.0,5.996171712382334,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.0,0.8799968507088821,7.359030766595668,0.0014278914802475012,0.7465528756996845
212e425ea5e7a231b162cb44012327c0433d4d79,SPC-000853,10,USGS,6.955401454166493,2,1.007,4.917072260568447,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.006999999999999895,0.5554636682442852,6.955401454166493,0.0009519276534983341,0.5447450850945058
21376958dc3fd5a00a8d517bf5afc98bc3a2d7a2,SPC-001421,16,USGS,6.949624741078676,2,1.005,14.638945991404395,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.004999999999999893,0.8317374114678072,6.949624741078676,0.0009519276534983341,0.5824298137678585
2174ef083020ba4be1bd43cd89028f2af008c11c,SPC-001182,14,RELAB,7.158418665748094,2,1.009,5.3508421418599506,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.008999999999999897,0.7145952189426023,7.158418665748094,0.0009519276534983341,0.6478028859875324
21c8f474b3371d943f68e9086ea5e6b763e8d42f,SPC-000344,5,RRUFF,6.718787270657493,72,1.998,285.5817325292314,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.998,0.5409497000555469,6.718787270657493,0.03426939552594003,0.6436789332448366
21f7476565d8dbe194ad3c825e314357af521520,SPC-000132,3,RRUFF,7.33306427412851,75,1.861,5.925348938100597,Cubic,Ia-3d,1.0,0.0,0.861,0.12011864939463975,7.33306427412851,0.03569728700618753,0.7831992516442512
22058aa7f07293d3d4d51ed08bcc2ccbdbe6816e,SPC-000862,10,USGS,7.156509332633744,5,1.064,3.0144291677060813,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.06400000000000006,0.5794481660184501,7.156509332633744,0.002379819133745835,0.645691985904939
2238376838710415e3a1a667636dc35e817e73ee,SPC-000636,8,RELAB,7.378874737980658,4,1.052,6.185547317158589,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.052000000000000046,0.7425627221290796,7.378874737980658,0.0019038553069966682,0.7368734545245346
224b88772a0be69eaecf00f38bf3c49720a829c4,SPC-001376,16,USGS,7.30288868949018,4,1.041,4.5932741761597855,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.040999999999999925,0.8790032866669932,7.30288868949018,0.0019038553069966682,0.7425538464736648
23115846f8579bcb87ac4bd583671e489c968c8e,SPC-001005,12,RELAB,7.106090560656733,5,1.082,1.2858703899966326,Trigonal,P3121,0.7142857142857143,0.2857142857142857,0.08200000000000007,0.2946899130573575,7.106090560656733,0.002379819133745835,0.5990663931705998
2328c62f26887a3dc721d64d2d1a6ddc3e55dda3,SPC-001066,13,RELAB,7.441296077361317,4,1.038,7.3007910846532935,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,0.038000000000000034,0.15360710059685526,7.441296077361317,0.0019038553069966682,0.6330669784998577
23389de9a296c2c655edb4f0908433940a223edb,SPC-000633,8,RELAB,7.384700830460844,3,1.11,2.6722786511659846,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.1100000000000001,0.7512349111873284,7.384700830460844,0.0014278914802475012,0.7747808507743089
234ae6d33cbdb4353d96c0352d7d69d4553a75b3,SPC-000737,9,RELAB,6.8200795831288445,2,1.02,4.156150602879998,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.020000000000000018,0.5464893983860672,6.8200795831288445,0.0009519276534983341,0.5024497321002214
236d966a3840fc89469ac26d281db20a45e233dd,SPC-000579,8,RELAB,7.086560353732416,4,1.114,1.5133418118626698,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.1140000000000001,0.7220831217747825,7.086560353732416,0.0019038553069966682,0.6844492920555554
23976211ddb52d38a262e5e3fd730bc983404bb9,SPC-000076,1,USGS,7.400404998340137,5,1.031,4.566951829282398,Cubic,Ia-3d,1.0,0.0,0.030999999999999917,0.004324829420712918,7.400404998340137,0.002379819133745835,0.5961820125972521
2398f29a84d74182fc76f4f9053978d85e712dbd,SPC-001453,17,RELAB,7.151917630487139,36,1.678,5.7631913687552005,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.6779999999999999,0.9498183554275634,7.151917630487139,0.017134697762970014,0.849045757095855
239a133970be6ae557e71de5bdf6e185985826b9,SPC-000342,5,RRUFF,6.81774120403529,70,1.954,4.713392004316763,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.954,0.5407277147353768,6.81774120403529,0.03331746787244169,0.7133830802902866
23ab40e11465c166d1c82440a1daa81c75acdc26,SPC-001471,17,RRUFF,6.73190052051038,74,1.999,789.8197866668822,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.9990000000000001,0.9443753949748451,6.73190052051038,0.035221323179438366,0.7344133296496848
23af362077e8ef6bbe949ad5dd0965790a1920ba,SPC-001404,16,USGS,7.2519928059144165,6,1.031,2.8377993317524624,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.030999999999999917,0.8715220233142753,7.251992805914416,0.0028557829604950024,0.7336363875341376
23f8f20a48f75990e9e71e3ca5692c2b50fc3f82,SPC-001664,19,RELAB,7.323567866046385,2,1.171,11.599895239739585,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.17100000000000004,0.3157750431332894,7.323567866046385,0.0009519276534983341,0.6467295237952613
240a53ba5e126d8ae480ba22a0562752d881b1ed,SPC-000183,3,USGS,7.5740214608014,4,1.008,2.791371532946467,Cubic,Ia-3d,1.0,0.0,0.008000000000000007,0.0011160850117968861,7.5740214608014,0.0019038553069966682,0.6665409303817819
241299221a261fbcf4151c506f11ad16ea21083b,SPC-001783,20,RELAB,7.35902793861384,5,1.279,1.997290901730482,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.2789999999999999,0.33225563563218186,7.35902793861384,0.002379819133745835,0.7286345634767202
244f0b872c17e4ef64ba31465fc207ad66d5cb31,SPC-000864,10,USGS,7.2098211137263215,3,1.03,7.549882730544644,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.030000000000000027,0.5789548389918577,7.2098211137263215,0.0014278914802475012,0.635262371824055
2476ac16ff82db1b5d2934eebbf4760ee2f4a55d,SPC-001741,20,RELAB,7.397509291306282,5,1.044,5.158011936895874,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.04400000000000004,0.3010045120168521,7.397509291306282,0.002379819133745835,0.6556477732170602
248db3ab39266f9ea1f8232f45148a2f4a9a44a0,SPC-001311,15,USGS,7.29356009809297,5,1.026,2.706256821600695,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.026000000000000023,0.7304338037991776,7.29356009809297,0.002379819133745835,0.7189802155958841
24d07d69b1f329508bfb55203492f24c36672fe6,SPC-000172,3,USGS,5.930043124499321,2,1.09,1.5500421446571324,Cubic,Ia-3d,1.0,0.0,0.09000000000000008,0.012555956382714967,5.930043124499321,0.0009519276534983341,0.1034301437645645
24d43d5a212c6e40402bb65929f398ce3d8e9a2a,SPC-001294,15,USGS,7.298038709437815,3,1.008,2.323609416090255,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.008000000000000007,0.7283689081472459,7.298038709437815,0.0014278914802475012,0.7203991138163721
24ddf901f5df21e72fc16426fb6fd14669995c92,SPC-001387,16,USGS,7.219175749234531,3,1.037,11.22957048907815,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.03699999999999992,0.8684348058132972,7.219175749234531,0.0014278914802475012,0.6936060917046073
24f55e27ac6f7d75c6ed50c2bed064c9d421faca,SPC-000066,1,USGS,7.320982708276729,6,1.044,2.001403357592359,Cubic,Ia-3d,1.0,0.0,0.04400000000000004,0.006138467564882873,7.320982708276729,0.0028557829604950024,0.59316100668899
253372c57230353a03952c68a3cb981fabd62656,SPC-000375,5,USGS,5.985842253296353,2,1.016,0.30677020824372775,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.016000000000000014,0.3601272854816948,5.985842253296353,0.0009519276534983341,0.2514341256893954
257f547b1adca5dc1833be1e4ebda7c08e62861d,SPC-000883,11,RELAB,7.312691683129301,5,1.056,2.982948885250758,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.05600000000000005,0.5907829938991745,7.312691683129301,0.002379819133745835,0.7011725441919083
2586be70411ce3fc345e452b62247eedd9ef5d51,SPC-000870,11,RELAB,6.916533115731038,3,1.006,16.508863816493772,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.006000000000000005,0.5522255597634349,6.916533115731038,0.0014278914802475012,0.5090350139905689
2595c4fd67e03c7a50ef6ee427a64f9686cbf7e4,SPC-001279,15,USGS,6.907284079013153,2,1.054,2.1856659708637953,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.05400000000000005,0.6958475231876496,6.907284079013153,0.0009519276534983341,0.5909946150857848
25b808717c28275088b21bfbdeee8aae826d88f3,SPC-000387,5,USGS,7.09307649801861,4,1.028,3.4766886099192855,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.028000000000000025,0.42800324577168064,7.09307649801861,0.0019038553069966682,0.5792260133905922
25c54f1d658216cd82127889264cfcad4e9cb98c,SPC-000198,3,USGS,6.953607515884533,3,1.085,4.688409486298084,Cubic,Ia-3d,1.0,0.0,0.08499999999999996,0.011858403250341898,6.953607515884533,0.0014278914802475012,0.4458393295864313
260a9bc79933479be3d418f55b9cf6a7ca0ca567,SPC-000954,11,RELAB,6.753385628166113,2,1.354,0.7452731971717012,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.3540000000000001,0.5877690816634901,6.753385628166113,0.0009519276534983341,0.6207296054513293
2610060f5ac5c5fab311c53cd673f245d08c47c0,SPC-000818,10,RRUFF,7.360862541985197,67,1.813,2.0912569124985123,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.813,0.7002327362529154,7.360862541985197,0.0318895763921942,0.9276486306504653
26121bda6b7c7f20db3d07debce25d823fc70173,SPC-001073,13,RRUFF,6.850033083206215,74,2.0,112.91261235883532,Hexagonal,P6/mcc,0.8571428571428571,0.1428571428571429,1.0,0.27603239887602604,6.850033083206215,0.035221323179438366,0.6375222449751368
2660299dee7d26f58c8907659d81428b713183e3,SPC-000892,11,RELAB,6.2913820269557155,2,1.252,0.9410816932155535,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.252,0.5367079052840005,6.291382026955716,0.0009519276534983341,0.415939480210538
27045266e0e9aaabd3af37031226770ab7f09a97,SPC-001352,16,RELAB,7.447930705374323,3,1.121,3.26950591411651,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.121,0.9075083389287941,7.447930705374323,0.0014278914802475012,0.8251980085445251
27184350b1a81450f0fa07e2203e45c6b012e276,SPC-000586,8,RELAB,7.508872777015726,5,1.025,2.1950408106085155,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.02499999999999991,0.7517502979758747,7.508872777015726,0.002379819133745835,0.8039235594538319
275ad1a400384ce01703991822cbbf94e0354961,SPC-000236,4,RELAB,7.106082606978594,3,1.036,8.728554806072637,Cubic,Fd-3m,1.0,0.0,0.03600000000000003,0.005022382553085987,7.106082606978594,0.0014278914802475012,0.47638718305690575
279e5aec2c6cc3d9b0aabfe4f14055e4331b04ba,SPC-000407,6,RELAB,7.4298777911527285,4,1.04,3.321950715524329,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.040000000000000036,0.4498148130333473,7.429877791152728,0.0019038553069966682,0.7071040494308705
279ec94bf2911095c684dbf0c6571582e7c4a222,SPC-001170,14,RELAB,7.335004958349956,4,1.013,4.588705056535314,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.0129999999999999,0.7327501645254397,7.335004958349956,0.0019038553069966682,0.7170788236168497
279ecffbdfa45039de08639f0f03b788a406c852,SPC-000272,4,RELAB,7.173392858361245,4,1.136,1.4040599044603579,Cubic,Fd-3m,1.0,0.0,0.1359999999999999,0.018973445200547032,7.173392858361245,0.0019038553069966682,0.5749342038626539
27d22a499a51e5a0db63f414ee350754bba408c7,SPC-000065,1,USGS,7.1949821868524,4,1.035,2.1502960566067233,Cubic,Ia-3d,1.0,0.0,0.03499999999999992,0.004882871926611361,7.1949821868524,0.0019038553069966682,0.5423356753084873
2836ba5bbb9b0882f8a661bc83c1c31ffebc86c9,SPC-001511,17,USGS,7.153398055204969,5,1.08,9.149485905442642,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.08000000000000007,0.8665680307784602,7.153398055204969,0.002379819133745835,0.6841067779914559
2862dc143dfd85e1539dcb7fb41331d90dd26086,SPC-000945,11,RELAB,7.235020117017424,2,1.105,4.192879993481773,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.10499999999999998,0.5914270095406978,7.235020117017424,0.0009519276534983341,0.6767039507811008
28915b321dfbf7eba14460969784c31b2191af06,SPC-000034,1,USGS,7.410523898899971,5,1.02,2.049798563875824,Cubic,Ia-3d,1.0,0.0,0.020000000000000018,0.002790212529492215,7.410523898899971,0.002379819133745835,0.618961100087248
28a34b144c6e6e884680f16314f7947458fa09f4,SPC-000687,9,RELAB,6.870027560850058,3,1.026,3.3440461542931237,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.026000000000000023,0.5513083328095014,6.870027560850058,0.0014278914802475012,0.5278533133955843
28a59dd6410f05717a62c5e6d4175ec4c1a0bc9f,SPC-000429,6,USGS,6.653497802545225,4,1.027,12.311645314657744,Tetragonal,I4_1/amd,0.5714285714285714,0.4285714285714286,0.026999999999999913,0.4015812069207558,6.653497802545225,0.0019038553069966682,0.3922589645135436
28a66aa5b75e0a89e71f19343f57ad244522b5dc,SPC-000801,10,RELAB,6.97350738230643,4,1.101,4.98706789755446,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.10099999999999998,0.570021078205874,6.97350738230643,0.0019038553069966682,0.57569569824941
28c4ee8df7efb07d011259424a86ec2cc72111e5,SPC-001298,15,USGS,7.368737177602039,4,1.06,3.0621109083993177,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.06000000000000005,0.7426685947127729,7.368737177602039,0.0019038553069966682,0.7519989453827425
293dff843097d7aa98bce83f95c8c9f625ca848b,SPC-001752,20,RELAB,7.285391050618571,4,1.041,1.9388430861767998,Trigonal,R-3c,0.7142857142857143,0.2857142857142857,0.040999999999999925,0.2961169269952643,7.285391050618571,0.0019038553069966682,0.6402170325935093
29615adc9daeeb42deeec20ba487928547faa66f,SPC-001285,15,USGS,7.38785342646718,3,1.005,2.669728085783372,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,0.004999999999999893,0.7369004530102552,7.38785342646718,0.0014278914802475012,0.7484552098941386
29658ae8abe3e3c5c3e003886f0c0106f439b914,SPC-000733,9,RELAB,6.6272808480249115,3,1.076,3.2320152826273016,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.07600000000000007,0.53893200928701,6.627280848024912,0.0014278914802475012,0.452823274995782
297834b51bc1d9adfe4117edc8d53739dfd0c14e,SPC-000271,4,RELAB,7.411380763155605,3,1.09,3.252312010885258,Cubic,Fd-3m,1.0,0.0,0.09000000000000008,0.012555956382714967,7.411380763155605,0.0014278914802475012,0.6241568969131481
298ff540cc380d5c97325d505d402379943ea909,SPC-000628,8,RELAB,7.173132160422588,5,1.035,6.38533841131788,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.03499999999999992,0.7196887015592774,7.173132160422588,0.002379819133745835,0.656309704196531
29cf3468192bee7b9f4d09e4b09391ec3357e884,SPC-000920,11,RELAB,7.44982011862046,2,1.054,3.201166790753941,Orthorhombic,Pbnm,0.42857142857142855,0.5714285714285714,0.05400000000000005,0.6014359006135709,7.44982011862046,0.0009519276534983341,0.749019172084074
2a0915f141369ce553f40ee5cedf52d48233a067,SPC-001468,17,RELAB,6.401593717203714,1,1.02,4.061129730329425,Triclinic,C1,0.14285714285714285,0.8571428571428572,0.020000000000000018,0.7682962267492249,6.401593717203714,0.00047596382674916705,0.4093997604887471
2a0cf7dee039e815f3e1d3f6a4689a92858c73a1,SPC-000521,7,RELAB,7.341078378820452,5,1.067,5.609189510623886,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.06699999999999995,0.7408889574226991,7.341078378820452,0.002379819133745835,0.728981286097018
2a6e0f81b8465396e9dc238ec1544af409cd39a2,SPC-001272,15,RRUFF,6.723588147257028,70,2.0,96.50358337172514,Monoclinic,C2/m,0.2857142857142857,0.7142857142857143,1.0,0.8095191940325354,6.723588147257028,0.03331746787244169,0.7119310501191719
2a712e5d35b9c7503e280eeeec3a62603b33b853,SPC-000533,7,RELAB,7.069749669384665,2,1.208,4.8740249454075535,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.20799999999999996,0.7335219284456661,7.069749669384665,0.0009519276534983341,0.6694895021483649
2ab7d8ff9e49c22a5a27f8c72c2d884d5c589905,SPC-000080,1,USGS,6.968517667544043,3,1.008,5.979392001744345,Cubic,Ia-3d,1.0,0.0,0.008000000000000007,0.0011160850117968861,6.968517667544043,0.0014278914802475012,0.4258153097828241
2b0c115b736ba40b925c03b8ec77deecf0a72d92,SPC-000526,7,RELAB,7.283837626236981,64,1.676,1.3392886923187939,Monoclinic,C2/c,0.2857142857142857,0.7142857142857143,0.6759999999999999,0.8201468623365953,7.283837626236981,0.03046168491194669,0.9082822627160035
2b17481a7aeaa7cd44634f15f562b4883817f6c5,SPC-000751,9,RELAB,6.5553414701805535,1,1.262,6.442597198126585,Orthorhombic,Pbca,0.42857142857142855,0.5714285714285714,0.262,0.5591459528562818,6.5553414701805535,0.00047596382674916705,0.4590592761699925
2b1ded0baefb6da8f83bd01aa961d7faab16c60c,SPC-000088,1,USGS,7.199166275158909,3,1.017,20.140643209318778,Cubic,Ia-3d,1.0,0.0,0.016999999999999904,0.0023716806500683673,7.199166275158909,0.0014278914802475012,0.49329103824037324
2b4c56262a525679d75c9200a6e7c44b228c8dd8,SPC-000328,5,RELAB,7.262347038014477,2,1.04,12.261176415453374,Tetragonal,P4_2/mnm,0.5714285714285714,0.4285714285714286,0.040000000000000036,0.43979810432302696,7.262347038014477,0.0009519276534983341,0.6190487100334982
